sceneStart,sceneEnd,location,subLocation,episodeId,duration,nbc,sceneId,nbdeath
0:58:14,0:58:17,The North,Winterfell,55,3,1,2370,0
0:58:17,0:58:19,North of the Wall,The Three-Eyed Raven,55,2,1,2371,0
0:58:19,0:58:21,The North,Winterfell,55,2,1,2372,0
0:58:21,0:58:23,North of the Wall,The Three-Eyed Raven,55,2,1,2373,0
0:58:23,0:58:29,The North,Winterfell,55,6,2,2374,0
0:58:29,0:58:30,North of the Wall,The Three-Eyed Raven,55,1,1,2375,0
0:58:30,0:58:32,The North,Winterfell,55,2,1,2376,0
0:58:32,0:58:35,North of the Wall,The Three-Eyed Raven,55,3,1,2377,1
0:58:35,0:58:44,The North,Winterfell,55,9,1,2378,0
0:04:58,0:05:23,North of the Wall,Outside the Three-Eyed Raven,56,25,2,2379,0
0:05:23,0:05:30,North of the Wall,Outside the Three-Eyed Raven,56,7,9,2380,0
0:05:30,0:05:47,North of the Wall,Outside the Three-Eyed Raven,56,17,2,2381,0
0:05:47,0:05:57,North of the Wall,Outside the Three-Eyed Raven,56,10,7,2382,0
0:05:57,0:06:42,North of the Wall,Outside the Three-Eyed Raven,56,45,2,2383,0
0:06:42,0:06:48,North of the Wall,Outside the Three-Eyed Raven,56,6,3,2384,0
0:06:50,0:06:52,North of the Wall,Outside the Three-Eyed Raven,56,2,1,2385,0
0:06:54,0:07:00,North of the Wall,Outside the Three-Eyed Raven,56,6,2,2386,0
0:07:00,0:07:33,North of the Wall,Outside the Three-Eyed Raven,56,33,2,2387,0
0:07:33,0:08:52,North of the Wall,Outside the Three-Eyed Raven,56,79,3,2388,0
0:09:00,0:10:59,The Reach,Horn Hill,56,119,3,2389,0
0:11:11,0:11:23,The Reach,Horn Hill,56,12,3,2390,0
0:11:23,0:13:18,The Reach,Horn Hill,56,115,5,2391,0
0:13:18,0:14:16,The Crownlands,King's Landing,56,58,2,2392,0
0:14:16,0:14:22,The Crownlands,King's Landing,56,6,3,2393,0
0:14:22,0:17:11,The Crownlands,King's Landing,56,169,2,2394,0
0:17:11,0:17:51,The Reach,Horn Hill,56,40,2,2395,0
0:17:51,0:23:51,The Reach,Horn Hill,56,360,6,2396,0
0:23:51,0:24:14,The Reach,Horn Hill,56,23,3,2397,0
0:24:14,0:25:32,The Reach,Horn Hill,56,78,3,2398,0
0:25:32,0:26:01,The Reach,Horn Hill,56,29,2,2399,0
0:26:01,0:26:46,The Reach,Horn Hill,56,45,3,2400,0
0:26:46,0:28:04,Braavos,NA,56,78,16,2401,0
0:28:04,0:29:31,Braavos,NA,56,87,16,2402,0
0:29:31,0:29:39,Braavos,NA,56,8,1,2403,0
0:29:39,0:29:53,Braavos,NA,56,14,3,2404,0
0:29:53,0:30:03,Braavos,NA,56,10,1,2405,0
0:30:03,0:30:08,Braavos,NA,56,5,3,2406,0
0:30:08,0:30:17,Braavos,NA,56,9,1,2407,0
0:30:17,0:30:23,Braavos,NA,56,6,5,2408,0
0:30:23,0:30:27,Braavos,NA,56,4,1,2409,0
0:30:27,0:30:31,Braavos,NA,56,4,7,2410,0
0:30:31,0:30:36,Braavos,NA,56,5,1,2411,0
0:30:36,0:30:43,Braavos,NA,56,7,4,2412,0
0:30:43,0:30:55,Braavos,NA,56,12,6,2413,0
0:30:55,0:32:40,Braavos,NA,56,105,2,2414,0
0:32:40,0:33:42,Braavos,NA,56,62,6,2415,0
0:33:42,0:33:59,Braavos,NA,56,17,7,2416,0
0:33:59,0:34:09,Braavos,NA,56,10,3,2417,0
0:34:09,0:34:27,Braavos,NA,56,18,1,2418,0
0:34:27,0:35:10,Braavos,NA,56,43,2,2419,0
0:35:10,0:35:30,Braavos,NA,56,20,1,2420,0
0:35:30,0:36:31,The Crownlands,King's Landing,56,61,2,2421,0
0:36:31,0:37:06,The Crownlands,King's Landing,56,35,3,2422,0
0:37:06,0:37:30,The Crownlands,King's Landing,56,24,5,2423,0
0:37:30,0:38:40,The Crownlands,King's Landing,56,70,6,2424,0
0:38:40,0:39:23,The Crownlands,King's Landing,56,43,7,2425,0
0:39:23,0:41:12,The Crownlands,King's Landing,56,109,7,2426,0
0:41:12,0:42:15,The Crownlands,King's Landing,56,63,3,2427,0
0:42:15,0:44:20,The Riverlands,The Twins,56,125,4,2428,0
0:44:20,0:44:35,The Riverlands,The Twins,56,15,3,2429,0
0:44:35,0:46:34,The Crownlands,King's Landing,56,119,2,2430,0
0:46:34,0:49:01,North of the Wall,Outside the Three-Eyed Raven,56,147,3,2431,0
0:49:01,0:50:24,The Dothraki Sea,NA,56,83,2,2432,0
0:50:24,0:51:09,The Dothraki Sea,NA,56,45,1,2433,0
0:51:09,0:53:04,The Dothraki Sea,NA,56,115,3,2434,0
0:03:39,0:04:12,The Riverlands,Village,57,33,1,2435,0
0:04:12,0:04:44,The Riverlands,Village,57,32,1,2436,0
0:06:33,0:07:11,The Riverlands,Village,57,38,2,2437,0
0:07:19,0:07:24,The Riverlands,Village,57,5,1,2438,0
0:07:29,0:09:49,The Riverlands,Village,57,140,2,2439,0
0:09:49,0:12:38,The Crownlands,King's Landing,57,169,2,2440,0
0:12:38,0:14:55,The Crownlands,King's Landing,57,137,3,2441,0
0:14:55,0:15:10,The Crownlands,King's Landing,57,15,1,2442,0
0:15:10,0:17:20,The North,Stannis Baratheon's Camp,57,130,6,2443,0
0:17:20,0:17:55,The North,Stannis Baratheon's Camp,57,35,5,2444,0
0:17:55,0:18:13,The North,Stannis Baratheon's Camp,57,18,4,2445,0
0:18:13,0:20:23,The Crownlands,King's Landing,57,130,3,2446,0
0:20:28,0:22:00,The Riverlands,Riverrun,57,92,2,2447,0
0:22:00,0:22:20,The Riverlands,Riverrun,57,20,2,2448,0
0:22:20,0:22:32,The Riverlands,Riverrun,57,12,5,2449,0
0:22:32,0:22:47,The Riverlands,Riverrun,57,15,1,2450,0
0:22:47,0:23:49,The Riverlands,Riverrun,57,62,6,2451,0
0:23:49,0:25:15,The Riverlands,Riverrun,57,86,5,2452,0
0:25:15,0:25:35,The Riverlands,Riverrun,57,20,2,2453,0
0:25:41,0:30:56,The North,Bear Island,57,315,5,2454,0
0:30:56,0:31:54,The Riverlands,Riverrun,57,58,1,2455,0
0:31:54,0:34:26,The Riverlands,Riverrun,57,152,2,2456,0
0:34:26,0:36:55,The North,Deepwood Motte,57,149,4,2457,0
0:37:21,0:38:05,Volantis,NA,57,44,9,2458,0
0:38:05,0:40:38,Volantis,NA,57,153,2,2459,0
0:40:38,0:41:53,The North,Stannis Baratheon's Camp,57,75,3,2460,0
0:41:53,0:42:16,The North,Stannis Baratheon's Camp,57,23,5,2461,0
0:42:16,0:42:26,The North,Stannis Baratheon's Camp,57,10,3,2462,0
0:42:26,0:42:57,The North,Stannis Baratheon's Camp,57,31,1,2463,0
0:42:57,0:44:57,The Riverlands,Village,57,120,2,2464,0
0:44:57,0:46:27,The Riverlands,Village,57,90,5,2465,0
0:46:27,0:47:40,The Riverlands,Village,57,73,2,2466,0
0:47:40,0:48:27,Braavos,NA,57,47,2,2467,0
0:48:27,0:48:41,Braavos,NA,57,14,1,2468,0
0:48:41,0:49:03,Braavos,NA,57,22,3,2469,0
0:49:03,0:49:23,Braavos,NA,57,20,2,2470,0
0:49:23,0:50:22,Braavos,NA,57,59,1,2471,0
0:50:22,0:50:50,The Riverlands,Village,57,28,1,2472,0
0:50:50,0:51:17,The Riverlands,Village,57,27,1,2473,0
0:51:17,0:51:48,The Riverlands,Village,57,31,2,2474,1
0:51:48,0:51:52,The Riverlands,Village,57,4,1,2475,0
0:06:05,0:07:32,Braavos,NA,58,87,2,2476,0
0:07:32,0:08:36,Braavos,NA,58,64,1,2477,0
0:08:36,0:11:45,Braavos,NA,58,189,2,2478,0
0:11:45,0:12:45,The Riverlands,Village,58,60,4,2479,0
0:12:45,0:12:58,The Riverlands,Village,58,13,5,2480,1
0:12:58,0:13:04,The Riverlands,Village,58,6,4,2481,2
0:13:04,0:13:26,The Riverlands,Village,58,22,2,2482,1
0:13:42,0:14:19,Meereen,NA,58,37,3,2483,0
0:14:19,0:15:25,Meereen,NA,58,66,2,2484,0
0:15:25,0:16:03,The Crownlands,King's Landing,58,38,3,2485,0
0:16:03,0:18:04,The Crownlands,King's Landing,58,121,4,2486,0
0:18:04,0:18:24,The Riverlands,Riverrun,58,20,2,2487,0
0:18:24,0:18:47,The Riverlands,Riverrun,58,23,4,2488,0
0:18:47,0:20:39,The Riverlands,Riverrun,58,112,2,2489,0
0:20:39,0:24:08,The Riverlands,Riverrun,58,209,2,2490,0
0:24:08,0:26:19,The Riverlands,Riverrun,58,131,3,2491,0
0:26:19,0:26:41,The Crownlands,King's Landing,58,22,3,2492,0
0:26:41,0:27:41,The Crownlands,King's Landing,58,60,7,2493,0
0:27:41,0:29:05,The Crownlands,King's Landing,58,84,7,2494,0
0:29:05,0:29:24,The Crownlands,King's Landing,58,19,6,2495,0
0:29:24,0:29:51,The Crownlands,King's Landing,58,27,3,2496,0
0:29:51,0:33:57,Meereen,NA,58,246,3,2497,0
0:34:02,0:34:14,Meereen,NA,58,12,2,2498,0
0:34:14,0:34:19,The Riverlands,Riverrun,58,5,1,2499,0
0:34:19,0:39:25,The Riverlands,Riverrun,58,306,2,2500,0
0:39:25,0:39:56,The Riverlands,Riverrun,58,31,1,2501,0
0:39:56,0:41:13,The Riverlands,Riverrun,58,77,2,2502,0
0:41:21,0:41:25,The Riverlands,Riverrun,58,4,1,2503,0
0:41:25,0:42:08,The Riverlands,Riverrun,58,43,3,2504,0
0:42:08,0:42:30,The Riverlands,Riverrun,58,22,2,2505,0
0:42:30,0:42:58,The Riverlands,Riverrun,58,28,2,2506,0
0:42:58,0:43:23,The Riverlands,Riverrun,58,25,2,2507,0
0:43:44,0:44:07,The Riverlands,Riverrun,58,23,2,2508,0
0:44:14,0:45:05,The Riverlands,Riverrun,58,51,3,2509,0
0:45:05,0:45:24,The Riverlands,Riverrun,58,19,1,2510,1
0:45:24,0:45:52,The Riverlands,Riverrun,58,28,2,2511,0
0:45:52,0:46:43,The Riverlands,Riverrun,58,51,3,2512,0
0:47:10,0:48:13,Meereen,,58,63,3,2513,0
0:48:13,0:48:25,Meereen,NA,58,12,5,2514,0
0:48:25,0:51:07,The Riverlands,Forest,58,162,4,2515,1
0:51:07,0:53:07,The Riverlands,Forest,58,120,3,2516,0
0:53:07,0:53:48,Braavos,NA,58,41,2,2517,0
0:53:48,0:53:59,Braavos,NA,58,11,2,2518,0
0:53:59,0:54:23,Braavos,NA,58,24,2,2519,1
0:54:23,0:59:00,Braavos,NA,58,277,2,2520,1
0:59:00,1:00:05,Braavos,NA,58,65,1,2521,0
1:00:05,1:01:08,Braavos,NA,58,63,2,2522,0
0:05:03,0:05:17,Meereen,NA,59,14,1,2523,0
0:05:17,0:07:26,Meereen,NA,59,129,2,2524,0
0:07:26,0:08:50,Meereen,NA,59,84,7,2525,0
0:08:50,0:09:34,Meereen,NA,59,44,8,2526,0
0:09:34,0:09:44,Meereen,NA,59,10,6,2527,0
0:09:44,0:09:52,Meereen,NA,59,8,2,2528,0
0:09:52,0:10:14,Meereen,NA,59,22,4,2529,0
0:10:40,0:10:47,Meereen,NA,59,7,1,2530,0
0:10:47,0:12:03,Meereen,NA,59,76,4,2531,0
0:12:03,0:13:24,Meereen,NA,59,81,6,2532,2
0:13:24,0:14:06,Meereen,NA,59,42,4,2533,0
0:14:21,0:17:30,The North,Outside Winterfell,59,189,8,2534,0
0:17:26,0:17:31,The North,Outside Winterfell,59,5,9,2535,1
0:17:31,0:17:55,The North,Outside Winterfell,59,24,8,2536,0
0:17:55,0:18:54,The North,Outside Winterfell,59,59,7,2537,0
0:18:54,0:20:24,The North,Stannis Baratheon's Camp,59,90,4,2538,0
0:20:24,0:23:19,The North,Stannis Baratheon's Camp,59,175,2,2539,0
0:23:19,0:23:29,The North,Stannis Baratheon's Camp,59,10,1,2540,0
0:23:29,0:25:22,The North,Stannis Baratheon's Camp,59,113,2,2541,0
0:25:27,0:27:24,The North,Stannis Baratheon's Camp,59,117,2,2542,0
0:27:24,0:28:52,The North,Stannis Baratheon's Camp,59,88,1,2543,0
0:28:52,0:32:56,Meereen,NA,59,244,4,2544,0
0:33:12,0:33:35,The North,Outside Winterfell,59,23,1,2545,0
0:33:35,0:34:12,The North,Outside Winterfell,59,37,4,2546,0
0:34:52,0:35:15,The North,Outside Winterfell,59,23,2,2547,0
0:35:15,0:36:01,The North,Outside Winterfell,59,46,6,2548,0
0:36:01,0:36:17,The North,Outside Winterfell,59,16,4,2549,0
0:36:17,0:36:57,The North,Outside Winterfell,59,40,3,2550,0
0:36:57,0:37:11,The North,Outside Winterfell,59,14,6,2551,0
0:37:11,0:38:38,The North,Outside Winterfell,59,87,3,2552,1
0:38:38,0:39:25,The North,Outside Winterfell,59,47,5,2553,1
0:39:25,0:40:26,The North,Outside Winterfell,59,61,5,2554,0
0:40:26,0:41:10,The North,Outside Winterfell,59,44,1,2555,0
0:41:17,0:41:47,The North,Outside Winterfell,59,30,2,2556,0
0:41:47,0:42:45,The North,Outside Winterfell,59,58,1,2557,0
0:42:54,0:43:03,The North,Outside Winterfell,59,9,1,2558,0
0:43:03,0:43:41,The North,Outside Winterfell,59,38,2,2559,0
0:43:51,0:44:07,The North,Outside Winterfell,59,16,2,2560,0
0:44:07,0:44:32,The North,Outside Winterfell,59,25,2,2561,0
0:44:32,0:46:51,The North,Outside Winterfell,59,139,6,2562,0
0:47:05,0:47:38,The North,Outside Winterfell,59,33,4,2563,0
0:47:54,0:49:57,The North,Outside Winterfell,59,123,3,2564,0
0:49:57,0:50:37,The North,Outside Winterfell,59,40,6,2565,0
0:50:37,0:51:06,The North,Outside Winterfell,59,29,2,2566,0
0:51:06,0:51:14,The North,Outside Winterfell,59,8,2,2567,0
0:51:14,0:51:28,The North,Outside Winterfell,59,14,5,2568,1
0:51:28,0:52:11,The North,Outside Winterfell,59,43,6,2569,0
0:52:11,0:52:36,The North,Outside Winterfell,59,25,5,2570,0
0:52:36,0:53:10,The North,Winterfell,59,34,2,2571,0
0:53:16,0:53:59,The North,Winterfell,59,43,2,2572,0
0:53:59,0:54:32,The North,Winterfell,59,33,4,2573,1
0:54:32,0:55:32,The North,Winterfell,59,60,3,2574,0
0:55:32,0:56:03,The North,Winterfell,59,31,4,2575,0
0:56:13,0:56:34,The North,Winterfell,59,21,2,2576,0
0:56:34,0:56:41,The North,Winterfell,59,7,4,2577,0
0:56:41,0:56:57,The North,Winterfell,59,16,4,2578,1
0:56:57,0:57:12,The North,Winterfell,59,15,2,2579,0
0:57:12,1:00:44,The North,Winterfell,59,212,2,2580,1
0:05:31,0:06:36,The Crownlands,King's Landing,60,65,4,2581,0
0:06:54,0:07:10,The Crownlands,King's Landing,60,16,2,2582,0
0:07:10,0:07:54,The Crownlands,King's Landing,60,44,4,2583,0
0:07:54,0:08:02,The Crownlands,King's Landing,60,8,2,2584,0
0:08:02,0:08:08,The Crownlands,King's Landing,60,6,1,2585,0
0:08:08,0:08:15,The Crownlands,King's Landing,60,7,1,2586,0
0:08:15,0:08:23,The Crownlands,King's Landing,60,8,1,2587,0
0:08:23,0:08:45,The Crownlands,King's Landing,60,22,2,2588,0
0:08:45,0:08:59,The Crownlands,King's Landing,60,14,2,2589,0
0:08:59,0:12:59,The Crownlands,King's Landing,60,240,6,2590,0
0:12:59,0:13:09,The Crownlands,King's Landing,60,10,1,2591,0
0:13:09,0:13:33,The Crownlands,King's Landing,60,24,2,2592,0
0:13:33,0:13:38,The Crownlands,King's Landing,60,5,1,2593,0
0:13:38,0:13:49,The Crownlands,King's Landing,60,11,6,2594,0
0:13:49,0:13:53,The Crownlands,King's Landing,60,4,1,2595,0
0:13:53,0:14:03,The Crownlands,King's Landing,60,10,3,2596,0
0:14:03,0:14:07,The Crownlands,King's Landing,60,4,1,2597,0
0:14:07,0:14:18,The Crownlands,King's Landing,60,11,3,2598,0
0:14:18,0:14:22,The Crownlands,King's Landing,60,4,1,2599,0
0:14:22,0:14:41,The Crownlands,King's Landing,60,19,2,2600,0
0:14:41,0:14:50,The Crownlands,King's Landing,60,9,2,2601,0
0:14:50,0:15:06,The Crownlands,King's Landing,60,16,2,2602,0
0:15:06,0:15:53,The Crownlands,King's Landing,60,47,3,2603,0
0:15:53,0:15:58,The Crownlands,King's Landing,60,5,2,2604,0
0:15:58,0:16:07,The Crownlands,King's Landing,60,9,7,2605,0
0:16:07,0:16:12,The Crownlands,King's Landing,60,5,2,2606,0
0:16:12,0:16:35,The Crownlands,King's Landing,60,23,8,2607,0
0:16:35,0:16:44,The Crownlands,King's Landing,60,9,2,2608,0
0:16:44,0:17:00,The Crownlands,King's Landing,60,16,8,2609,1
0:17:00,0:17:48,The Crownlands,King's Landing,60,48,2,2610,0
0:17:48,0:18:02,The Crownlands,King's Landing,60,14,4,2611,0
0:18:02,0:18:24,The Crownlands,King's Landing,60,22,1,2612,0
0:18:24,0:18:29,The Crownlands,King's Landing,60,5,1,2613,0
0:18:29,0:18:33,The Crownlands,King's Landing,60,4,1,2614,0
0:18:33,0:18:46,The Crownlands,King's Landing,60,13,1,2615,0
0:18:46,0:19:25,The Crownlands,King's Landing,60,39,2,2616,0
0:19:25,0:19:48,The Crownlands,King's Landing,60,23,1,2617,0
0:19:48,0:20:00,The Crownlands,King's Landing,60,12,5,2618,0
0:20:00,0:20:03,The Crownlands,King's Landing,60,3,1,2619,0
0:20:03,0:20:23,The Crownlands,King's Landing,60,20,5,2620,0
0:20:23,0:20:27,The Crownlands,King's Landing,60,4,1,2621,0
0:20:27,0:20:31,The Crownlands,King's Landing,60,4,4,2622,0
0:20:30,0:20:33,The Crownlands,King's Landing,60,3,1,2623,0
0:20:33,0:20:40,The Crownlands,King's Landing,60,7,3,2624,0
0:20:40,0:20:44,The Crownlands,King's Landing,60,4,1,2625,0
0:20:44,0:20:52,The Crownlands,King's Landing,60,8,3,2626,0
0:20:52,0:21:00,The Crownlands,King's Landing,60,8,1,2627,1
0:21:00,0:21:06,The Crownlands,King's Landing,60,6,5,2628,5
0:21:16,0:21:42,The Crownlands,King's Landing,60,26,1,2629,0
0:21:42,0:21:51,The Crownlands,King's Landing,60,9,2,2630,0
0:21:51,0:24:48,The Crownlands,King's Landing,60,177,2,2631,0
0:24:48,0:25:40,The Crownlands,King's Landing,60,52,3,2632,0
0:25:40,0:26:34,The Crownlands,King's Landing,60,54,2,2633,1
0:26:40,0:27:11,The Riverlands,The Twins,60,31,4,2634,0
0:27:11,0:27:41,The Riverlands,The Twins,60,30,3,2635,0
0:27:41,0:28:09,The Riverlands,The Twins,60,28,2,2636,0
0:28:09,0:30:13,The Riverlands,The Twins,60,124,2,2637,0
0:30:13,0:31:15,The Crownlands,King's Landing,60,62,3,2638,1
0:31:15,0:32:02,The Reach,Oldtown,60,47,3,2639,0
0:32:02,0:34:08,The Reach,Oldtown,60,126,4,2640,0
0:34:08,0:34:26,The Reach,Oldtown,60,18,2,2641,0
0:34:26,0:35:22,The Reach,Oldtown,60,56,1,2642,0
0:35:33,0:36:12,The North,Winterfell,60,39,2,2643,0
0:36:12,0:39:50,The North,Winterfell,60,218,3,2644,0
0:39:50,0:40:02,The North,Winterfell,60,12,2,2645,0
0:40:02,0:42:23,The North,Winterfell,60,141,2,2646,0
0:42:23,0:43:46,Dorne,The Water Gardens,60,83,5,2647,0
0:43:46,0:44:00,Dorne,The Water Gardens,60,14,6,2648,0
0:44:00,0:47:36,Meereen,NA,60,216,2,2649,0
0:47:36,0:51:04,Meereen,NA,60,208,2,2650,0
0:51:04,0:52:28,The Riverlands,The Twins,60,84,4,2651,2
0:52:28,0:53:21,The Riverlands,The Twins,60,53,2,2652,1
0:53:21,0:56:05,The North,Winterfell,60,164,2,2653,0
0:56:05,0:57:34,North of the Wall,The Haunted Forest,60,89,3,2654,0
0:57:34,0:58:17,North of the Wall,The Haunted Forest,60,43,2,2655,0
0:58:17,0:58:39,Dorne,Tower of Joy,60,22,2,2656,0
0:58:39,1:00:12,Dorne,Tower of Joy,60,93,3,2657,0
1:00:12,1:00:51,Dorne,Tower of Joy,60,39,4,2658,0
1:00:51,1:04:57,The North,Winterfell,60,246,10,2659,0
1:04:57,1:05:30,The North,Winterfell,60,33,10,2660,0
1:05:30,1:05:55,The Crownlands,King's Landing,60,25,2,2661,0
1:05:55,1:08:03,The Crownlands,King's Landing,60,128,4,2662,0
1:08:03,1:09:36,The Summer Sea,NA,60,93,6,2663,0
1:09:36,1:09:56,The Summer Sea,NA,60,20,4,2664,0
1:09:56,1:10:14,The Summer Sea,NA,60,18,3,2665,0
0:03:54,0:04:20,The Riverlands,The Twins,61,26,1,2666,0
0:04:20,0:07:04,The Riverlands,The Twins,61,164,2,2667,0
0:07:04,0:07:46,The Riverlands,The Twins,61,42,2,2668,0
0:09:33,0:11:19,North of the Wall,South to the Wall,61,106,4,2669,0
0:11:19,0:11:33,North of the Wall,The Wall,61,14,2,2670,0
0:11:33,0:12:48,North of the Wall,The Wall,61,75,3,2671,0
0:12:48,0:13:00,North of the Wall,The Wall,61,12,1,2672,0
0:13:00,0:16:37,The North,Winterfell,61,217,11,2673,0
0:16:37,0:18:00,The North,Winterfell,61,83,12,2674,0
0:18:08,0:19:37,The North,Winterfell,61,89,2,2675,0
0:19:37,0:19:49,The North,Winterfell,61,12,3,2676,0
0:19:49,0:20:50,The North,Winterfell,61,61,2,2677,0
0:20:50,0:21:03,The Crownlands,King's Landing,61,13,1,2678,0
0:21:03,0:24:59,The Crownlands,King's Landing,61,236,2,2679,0
0:25:35,0:26:28,The Crownlands,King's Landing,61,53,3,2680,0
0:26:28,0:30:25,The Crownlands,King's Landing,61,237,5,2681,0
0:30:25,0:33:19,The Reach,Oldtown,61,174,1,2682,0
0:33:19,0:36:38,The Reach,Oldtown,61,199,2,2683,0
0:36:38,0:37:18,The Reach,Oldtown,61,40,1,2684,0
0:37:18,0:37:54,The North,Winterfell,61,36,3,2685,0
0:37:54,0:38:18,The North,Winterfell,61,24,2,2686,0
0:38:18,0:38:23,The North,Winterfell,61,5,5,2687,0
0:38:23,0:38:38,The North,Winterfell,61,15,2,2688,0
0:38:38,0:39:27,The North,Winterfell,61,49,3,2689,0
0:39:27,0:43:36,The Riverlands,South to King's Landing,61,249,1,2690,0
0:43:36,0:44:41,The Riverlands,To The Eyrie,61,65,3,2691,0
0:44:41,0:45:09,The Riverlands,To The Eyrie,61,28,2,2692,0
0:45:09,0:46:26,The Riverlands,To The Eyrie,61,77,4,2693,2
0:46:26,0:50:26,The Riverlands,To The Eyrie,61,240,3,2694,0
0:50:26,0:52:51,The Riverlands,To The Eyrie,61,145,2,2695,0
0:53:04,0:54:24,The Reach,Oldtown,61,80,3,2696,0
0:54:24,0:55:30,The Reach,Oldtown,61,66,2,2697,0
0:55:30,0:56:20,The Crownlands,Dragonstone,61,50,8,2698,0
0:56:20,0:58:36,The Crownlands,Dragonstone,61,136,5,2699,0
0:58:36,0:59:25,The Crownlands,Dragonstone,61,49,2,2700,0
0:59:25,1:00:04,The Crownlands,Dragonstone,61,39,5,2701,0
1:00:04,1:01:04,The Crownlands,Dragonstone,61,60,2,2702,0
0:05:01,0:09:50,The Crownlands,Dragonstone,62,289,5,2703,0
0:09:50,0:13:05,The Crownlands,Dragonstone,62,195,6,2704,0
0:13:05,0:13:22,The North,Winterfell,62,17,2,2705,0
0:13:22,0:14:30,The North,Winterfell,62,68,3,2706,0
0:14:30,0:14:35,The Crownlands,King's Landing,62,5,4,2707,0
0:14:35,0:16:06,The Crownlands,King's Landing,62,91,6,2708,0
0:16:06,0:16:39,The Crownlands,King's Landing,62,33,3,2709,0
0:16:39,0:18:21,The Crownlands,King's Landing,62,102,2,2710,0
0:18:21,0:20:06,The Reach,Oldtown,62,105,3,2711,0
0:20:06,0:20:34,The Reach,Oldtown,62,28,2,2712,0
0:20:34,0:22:23,The Crownlands,King's Landing,62,109,2,2713,0
0:22:23,0:25:44,The Crownlands,Dragonstone,62,201,9,2714,0
0:25:44,0:26:37,The Crownlands,Dragonstone,62,53,2,2715,0
0:26:37,0:26:45,The Crownlands,Dragonstone,62,8,1,2716,0
0:26:45,0:31:25,The Crownlands,Dragonstone,62,280,2,2717,0
0:31:25,0:32:50,The Reach,Oldtown,62,85,2,2718,0
0:32:50,0:33:19,The Reach,Oldtown,62,29,1,2719,0
0:33:19,0:36:41,The Reach,Oldtown,62,202,2,2720,0
0:36:49,0:37:07,The Riverlands,Crossroads Inn,62,18,1,2721,0
0:37:07,0:39:43,The Riverlands,Crossroads Inn,62,156,2,2722,0
0:39:43,0:40:14,The Riverlands,Crossroads Inn,62,31,1,2723,0
0:40:14,0:40:41,The North,Winterfell,62,27,2,2724,0
0:40:41,0:44:38,The North,Winterfell,62,237,10,2725,0
0:44:38,0:44:47,The North,Winterfell,62,9,1,2726,0
0:44:47,0:46:35,The North,Winterfell,62,108,2,2727,0
0:46:35,0:46:40,The North,Winterfell,62,5,1,2728,0
0:46:40,0:46:51,The North,Winterfell,62,11,2,2729,0
0:46:51,0:47:05,The North,Winterfell,62,14,3,2730,0
0:47:05,0:47:08,The North,Winterfell,62,3,1,2731,0
0:47:08,0:47:20,The North,Winterfell,62,12,2,2732,0
0:47:20,0:48:40,The Riverlands,To The Twins,62,80,1,2733,0
0:48:40,0:49:57,The Riverlands,To The Twins,62,77,2,2734,0
0:49:57,0:50:17,The Riverlands,To The Twins,62,20,1,2735,0
0:50:31,0:51:03,The Narrow Sea,NA,62,32,3,2736,0
0:51:03,0:52:37,The Narrow Sea,NA,62,94,3,2737,0
0:52:37,0:53:04,The Narrow Sea,NA,62,27,2,2738,0
0:53:15,0:54:05,The Narrow Sea,NA,62,50,3,2739,0
0:54:05,0:54:16,The Narrow Sea,NA,62,11,4,2740,0
0:54:16,0:54:30,The Narrow Sea,NA,62,14,2,2741,0
0:54:30,0:55:00,The Narrow Sea,NA,62,30,2,2742,0
0:55:00,0:55:07,The Narrow Sea,NA,62,7,1,2743,0
0:55:07,0:55:25,The Narrow Sea,NA,62,18,3,2744,0
0:55:25,0:55:29,The Narrow Sea,NA,62,4,1,2745,0
0:55:29,0:55:48,The Narrow Sea,NA,62,19,3,2746,1
0:55:48,0:56:03,The Narrow Sea,NA,62,15,2,2747,1
0:56:03,0:56:17,The Narrow Sea,NA,62,14,2,2748,0
0:56:28,0:57:12,The Narrow Sea,NA,62,44,2,2749,0
0:57:12,0:57:19,The Narrow Sea,NA,62,7,1,2750,0
0:57:19,0:58:13,The Narrow Sea,NA,62,54,3,2751,0
0:58:13,0:58:20,The Narrow Sea,NA,62,7,2,2752,0
0:58:20,0:58:28,The Narrow Sea,NA,62,8,2,2753,2
0:58:28,0:58:35,The Narrow Sea,NA,62,7,1,2754,0
0:58:35,0:58:41,The Narrow Sea,NA,62,6,2,2755,2
0:58:41,0:59:13,The Narrow Sea,NA,62,32,1,2756,0
0:04:06,0:05:40,The Crownlands,Dragonstone,63,94,5,2757,0
0:05:40,0:06:25,The Crownlands,Dragonstone,63,45,5,2758,0
0:06:25,0:07:27,The Crownlands,Dragonstone,63,62,5,2759,0
0:07:27,0:08:03,The Crownlands,Dragonstone,63,36,8,2760,0
0:08:03,0:09:48,The Crownlands,Dragonstone,63,105,2,2761,0
0:09:48,0:09:54,The Crownlands,Dragonstone,63,6,2,2762,0
0:09:54,0:19:15,The Crownlands,Dragonstone,63,561,6,2763,0
0:19:15,0:20:05,The Crownlands,Dragonstone,63,50,7,2764,0
0:20:05,0:20:25,The Crownlands,Dragonstone,63,20,4,2765,0
0:20:25,0:21:11,The Narrow Sea,NA,63,46,2,2766,0
0:21:19,0:22:34,The Crownlands,King's Landing,63,75,4,2767,0
